gene,ctrl_mean,mut_mean,log2fc,pvalue,statistic,time_point,pvalue_adj,abs_log2fc,-log10_pvalue,-log10_pvalue_adj,significant,regulation
Cd4,0.48401487,1.0654469,0.4769483916683883,1.4838471253927797e-05,33829.0,p30,2.893044269226113e-05,0.4769483916683883,4.8286108403092145,4.53864492074762,False,not_significant
Nlgn3,10.347234,14.628464,0.46183533021870493,1.4887123635392705e-05,37280.0,p30,2.893044269226113e-05,0.46183533021870493,4.827189204863541,4.53864492074762,False,not_significant
Hopx,9.677343,13.223657,0.41373966990860045,1.4873796423547216e-05,37252.0,p30,2.893044269226113e-05,0.41373966990860045,4.827578166961425,4.53864492074762,False,not_significant
Trp53,3.6684566,5.217302,0.4133429652445096,1.540653312155254e-05,36547.5,p30,2.9879336963010988e-05,0.4133429652445096,4.812295078061049,4.524629043955049,False,not_significant
Gng7,9.638315,14.780876,0.5689076184333957,1.5813981296179486e-05,37254.0,p30,3.0607705734540936e-05,0.5689076184333957,4.800958779195457,4.514169222646086,True,upregulated
Ptk2,9.8133,13.148842,0.3878770779791296,1.6488861453876924e-05,37246.0,p30,3.18497122650339e-05,0.3878770779791296,4.782809331097112,4.496894486790875,False,not_significant
Atp6v1b1,0.995035,1.6204115,0.39337934220122367,1.7128593130829563e-05,34258.0,p30,3.301897471003289e-05,0.39337934220122367,4.766278306655567,4.481236416375717,False,not_significant
Pecam1,5.2493215,7.117958,0.37741733496544294,1.7804225850187826e-05,37152.0,p30,3.4252618870100826e-05,0.37741733496544294,4.749476905241672,4.465306217825494,False,not_significant
Rara,2.5870962,3.9315517,0.45922521453655396,1.815307324683227e-05,36185.0,p30,3.4853900633917955e-05,0.45922521453655396,4.741049839985717,4.457748611282167,False,not_significant
Ngef,6.638389,8.844327,0.36602416197582266,1.8498618888471448e-05,37199.0,p30,3.5446455355154874e-05,0.36602416197582266,4.7328606949216425,4.45042718774932,False,not_significant
Cldn16,0.70440125,1.3222876,0.44628160774296033,1.9881515026166142e-05,33381.0,p30,3.8020427141672305e-05,0.44628160774296033,4.701550524242841,4.419983008348292,False,not_significant
Cplx3,1.1520017,1.5798068,0.26158378642261615,1.992334414487279e-05,34281.5,p30,3.8024672721824814e-05,0.26158378642261615,4.700637763213035,4.419934515229394,False,not_significant
Ocln,1.7302352,2.6783526,0.4300345286620819,2.0623613448858763e-05,34963.0,p30,3.9283073235921454e-05,0.4300345286620819,4.685635239953864,4.405794543359821,False,not_significant
Mdh2,8.421775,11.233724,0.37679282715533996,2.077995122858791e-05,37159.5,p30,3.950248154345425e-05,0.37679282715533996,4.682355476084905,4.403375621163998,False,not_significant
Sema3d,2.953949,4.7189755,0.5324624828405617,2.102160615353512e-05,36300.5,p30,3.9882889145046864e-05,0.5324624828405617,4.677334104817347,4.399213388617577,True,upregulated
Grm2,3.6435237,5.9798617,0.5879784623161031,2.2723800067336552e-05,35576.5,p30,4.302731373696862e-05,0.5879784623161031,4.64351904046653,4.366255766760298,True,upregulated
Atp6v0b,7.4136467,9.570569,0.32924989894946394,2.4044556061874733e-05,37095.0,p30,4.543853114055068e-05,0.32924989894946394,4.618983236958148,4.342575716202499,False,not_significant
Mpped1,5.356718,6.812437,0.2974905586912074,2.4786797225846133e-05,36875.0,p30,4.674916569118328e-05,0.2974905586912074,4.605779586060017,4.330226135357207,False,not_significant
Thrsp,2.4484377,3.6349862,0.4266221324830777,2.548322454464309e-05,35988.5,p30,4.796842267226934e-05,0.4266221324830777,4.593745618984223,4.319044562042591,False,not_significant
Unc5a,7.5295134,11.808292,0.5865428095153046,2.558992314942708e-05,36684.5,p30,4.8075002394227e-05,0.5865428095153046,4.591931018365642,4.318080685460787,True,upregulated
Cldn14,4.003343,5.4975543,0.37700439698683336,2.577256739507259e-05,36677.0,p30,4.832356386576111e-05,0.37700439698683336,4.588842316025188,4.31584104396145,False,not_significant
Cycs,1.8676078,2.9587357,0.4651920149028814,2.6281746896415756e-05,35278.0,p30,4.918221641434527e-05,0.4651920149028814,4.580345771446363,4.308191903518611,False,not_significant
Pnoc,1.515189,2.0941546,0.2988784385849876,2.7956516749052922e-05,34768.5,p30,5.221450599044904e-05,0.2988784385849876,4.5535169406124325,4.282208826568139,False,not_significant
Slc6a3,1.2076823,2.1737416,0.5236521196128222,2.8219514890811948e-05,34573.0,p30,5.2603367563455276e-05,0.5236521196128222,4.549450456281683,4.278986452283306,True,upregulated
Sp9,1.9580876,2.3759744,0.19063921243359871,3.255125255763122e-05,34908.0,p30,6.056046987466274e-05,0.19063921243359871,4.487432295316946,4.217810763904589,False,not_significant
Kcnd2,10.389422,13.460205,0.3443934265041888,3.368717129942339e-05,36894.0,p30,6.255258113626007e-05,0.3443934265041888,4.47253545505117,4.203754765105543,False,not_significant
Grin2d,1.8322062,2.4090636,0.2674491750423734,3.4716614607201224e-05,34854.0,p30,6.433967185890574e-05,0.2674491750423734,4.459462631683777,4.191521158389441,False,not_significant
Abl1,4.3122387,6.709067,0.5372362695731162,3.525768629475833e-05,36776.0,p30,6.521652956255877e-05,0.5372362695731162,4.452746190686393,4.185642315495283,True,upregulated
Kcnk4,1.3984458,1.8556617,0.2517252389717895,3.9307395885620226e-05,34215.0,p30,7.256750009652966e-05,0.2517252389717895,4.405525727229703,4.1392578378249345,False,not_significant
Cdk4,1.1529661,2.0612934,0.507815673518234,3.9553901795443515e-05,34263.0,p30,7.288242941194965e-05,0.507815673518234,4.40281066906518,4.137377159325136,True,upregulated
Kctd7,4.0975223,5.3796196,0.3236742321608679,4.0887944539912433e-05,36518.0,p30,7.519621984351712e-05,0.3236742321608679,4.388404721126052,4.123803991088746,False,not_significant
Shh,1.7008377,2.4132001,0.3377180482035842,4.158070563615862e-05,35057.0,p30,7.632404858644794e-05,0.3377180482035842,4.381108144843664,4.117338600671371,False,not_significant
Zbtb20,36.799065,41.160946,0.15755670018526033,4.2875723442357505e-05,36900.0,p30,7.855094371118932e-05,0.15755670018526033,4.367788539033763,4.1048485929779215,False,not_significant
Lpar1,6.239596,9.473659,0.5327844049321527,4.450761970257068e-05,36680.0,p30,8.138536174184352e-05,0.5327844049321527,4.351565631457338,4.089453701823726,True,upregulated
Dnajc5,9.014964,12.304854,0.40979547158016877,4.507071208713273e-05,36870.0,p30,8.225833384723844e-05,0.40979547158016877,4.346105580312218,4.08482009142639,False,not_significant
Stap1,2.2231078,3.0545292,0.3310819509553295,4.573977174325767e-05,34688.5,p30,8.332102632547886e-05,0.3310819509553295,4.339706006998422,4.0792453891714,False,not_significant
Stx7,4.713439,6.107473,0.3149773098283453,4.75269547759527e-05,36742.5,p30,8.641264504718672e-05,0.3149773098283453,4.323060011633465,4.063422701127709,False,not_significant
Kit,5.986745,8.456374,0.43666665941979405,5.040384674368934e-05,36581.0,p30,9.147011885433226e-05,0.43666665941979405,4.297536317605935,4.038720756601553,False,not_significant
Sox9,12.011688,16.650751,0.43992141746252506,5.230813604287766e-05,36824.5,p30,9.474681245502369e-05,0.43992141746252506,4.281430755421152,4.023435391982372,False,not_significant
Arid1b,3.7544377,5.1261654,0.3657095950406687,5.8156389190531226e-05,35973.0,p30,0.00010514149458175137,0.3657095950406687,4.235402565754731,3.9782258537966313,False,not_significant
Plxna4,18.304787,19.79529,0.10729819112347336,6.0689706195388165e-05,36745.0,p30,0.00010951525929994856,0.10729819112347336,4.216884964965136,3.9605253642206155,False,not_significant
Mthfs,1.7633926,2.6760693,0.411723422226245,6.149101666317485e-05,35108.0,p30,0.00011075305065037123,0.411723422226245,4.211188326477929,3.9556443024649326,False,not_significant
Cldn7,0.9953992,1.9558225,0.5668822365057424,6.440709000419357e-05,33903.0,p30,0.00011578802697383114,0.5668822365057424,4.191066322388424,3.936336346377412,True,upregulated
Cdh3,2.254419,3.0145235,0.3028287145520797,7.205665143951736e-05,33771.0,p30,0.0001292979166017508,0.3028287145520797,4.142325923938819,3.888408472920479,False,not_significant
Gnai1,11.81582,8.233347,-0.4730001594797015,7.488878562573875e-05,23988.0,p30,0.00013412916828490522,0.4730001594797015,4.125583211746475,3.872476768399677,False,not_significant
Itgb7,1.155269,2.044527,0.4983501710492191,7.828587961144648e-05,33698.0,p30,0.00013995241047856354,0.4983501710492191,4.1063165643768915,3.854019617036879,False,not_significant
Dhx16,2.2440536,2.5726616,0.13920162705952308,7.887571096728536e-05,35246.0,p30,0.00014074476306430103,0.13920162705952308,4.103056713100871,3.8515677557276917,False,not_significant
Glycam1,1.091653,1.6529884,0.3429748612840299,7.982785516493686e-05,33578.0,p30,0.00014217948229747567,0.3429748612840299,4.097845539306503,3.8471630714536733,False,not_significant
Syt9,1.625061,3.4172943,0.750811975402673,8.085653844667467e-05,35696.0,p30,0.00014374495723853275,0.750811975402673,4.0922848552072315,3.842407381990632,True,upregulated
P2rx4,2.3065546,2.8599198,0.22324216169815095,8.40658532469094e-05,35817.0,p30,0.0001491741573327782,0.22324216169815095,4.075380374688244,3.826306406755245,False,not_significant
Epb41l3,5.050147,7.8288994,0.5452633923960406,8.884888381048395e-05,36475.0,p30,0.0001573707167122963,0.5452633923960406,4.051348023773058,3.8030760772718764,True,upregulated
Rapgef2,15.822629,20.0088,0.3205906119955573,8.920550603708075e-05,36622.0,p30,0.00015771139188876154,0.3205906119955573,4.049608338810845,3.802136935360124,False,not_significant
Itga6,5.06524,6.662874,0.3373209142763631,9.098428297665378e-05,36478.0,p30,0.00016026589294970207,0.3373209142763631,4.041033623129874,3.7951588923669473,False,not_significant
Icos,1.4223152,1.5757313,0.08859545743141348,9.093382567002606e-05,34188.5,p30,0.00016026589294970207,0.08859545743141348,4.041274537358424,3.7951588923669473,False,not_significant
Bhlhe22,8.855961,10.628893,0.2386453250871098,9.178637130751877e-05,36043.0,p30,0.00016138263087036269,0.2386453250871098,4.037221799249119,3.7921432089142875,False,not_significant
Nxph1,3.1088881,4.3947525,0.39280871555066277,9.598237305176628e-05,36276.0,p30,0.00016845169676361175,0.39280871555066277,4.017808516848408,3.773524610142271,False,not_significant
Atp6v0a1,14.32675,19.537283,0.4221935367852763,9.638424642977617e-05,36592.0,p30,0.00016884831491347651,0.4221935367852763,4.015993943770505,3.772503269215306,False,not_significant
Wdr47,6.6703477,9.022842,0.38592782416113075,9.955586812354674e-05,36492.0,p30,0.000174086763931885,0.38592782416113075,4.0019331362536885,3.759234247664212,False,not_significant
Kcnip3,7.694335,10.046796,0.34548038507603385,0.00010590000480157418,36547.0,p30,0.00018484364474456583,0.34548038507603385,3.975104020201324,3.7331954766559994,False,not_significant
Fbxo28,5.120567,6.9457264,0.376513844490694,0.00010841590752449487,36392.0,p30,0.00018889159931672426,0.376513844490694,3.964906990461385,3.7237873562736015,False,not_significant
Foxg1,11.01515,13.534058,0.2745828627471696,0.00011539557375820906,36483.0,p30,0.00020068795436210273,0.2745828627471696,3.9378108491460733,3.697478693835704,False,not_significant
Cldn8,1.5021423,2.5177474,0.49148804579060934,0.00012030711896140716,35040.5,p30,0.00020885141808851874,0.49148804579060934,3.9197086732904087,3.6801625715555386,False,not_significant
Smad1,2.732346,4.2748017,0.4990341098633323,0.00012076090881177397,35644.0,p30,0.00020926078061246032,0.4990341098633323,3.9180736272616152,3.6793121589504763,False,not_significant
Lamb1,8.212034,11.607002,0.45263359054822594,0.00012743061632556184,36280.5,p30,0.00022042052553610696,0.45263359054822594,3.894726216397693,3.656747966480801,False,not_significant
L1cam,2.2897415,2.8229797,0.2167233032422163,0.0001356352931052311,35621.5,p30,0.00023419043413852852,0.2167233032422163,3.867627289771965,3.630430848314454,False,not_significant
Dlg1,6.722548,9.736138,0.4753263274145587,0.00014140734082054173,36396.0,p30,0.00024371821757220838,0.4753263274145587,3.8495280446048774,3.613112006739038,False,not_significant
Tafa2,4.4992895,7.585033,0.6425784297698022,0.0001494088684863904,35939.0,p30,0.00025704751567551037,0.6425784297698022,3.8256236232676626,3.589986589165673,True,upregulated
Itgb1,6.7362895,9.098728,0.38445992506061927,0.00015212218940123296,36402.0,p30,0.00026124740934737684,0.38445992506061927,3.8178074326817564,3.582948007528611,False,not_significant
Sema3c,1.888821,2.8353767,0.40888748115422874,0.00015621655363437455,34644.5,p30,0.00026779980623035634,0.40888748115422874,3.806272947596054,3.5721897415626858,False,not_significant
Nipbl,10.806218,13.978494,0.3433456424422748,0.00015762726652795734,36396.0,p30,0.0002697364988713709,0.3433456424422748,3.802368655638478,3.5690602838550713,False,not_significant
Kcnj3,6.7275753,8.074248,0.23176233148043104,0.0001590752251089788,36180.0,p30,0.000271729921894341,0.23176233148043104,3.798397453516738,3.5658625360462306,False,not_significant
Rbp1,0.734229,1.4026452,0.4703292003891716,0.00017182190495052246,33052.0,p30,0.00029298228908081984,0.4703292003891716,3.7649214703492997,3.5331586321610775,False,not_significant
Camk2b,19.861464,29.197329,0.5335805515208029,0.0001744684663847886,36338.0,p30,0.00029696760235708693,0.5335805515208029,3.7582830564562015,3.5272909273999753,True,upregulated
Rasgrf2,5.5776157,6.761534,0.23877712768058743,0.0001811006095317482,35982.5,p30,0.0003077107701778377,0.23877712768058743,3.742080087975123,3.5118573027549926,False,not_significant
Itgb8,5.2482715,7.42474,0.4311750006259581,0.00018874842408906777,36189.0,p30,0.0003195740513677338,0.4311750006259581,3.724116665724093,3.4954284915774316,False,not_significant
Sncg,2.8933144,3.9728117,0.35306296462919246,0.00018872483427955636,34621.5,p30,0.0003195740513677338,0.35306296462919246,3.7241709473129805,3.4954284915774316,False,not_significant
Igsf1,2.2077632,2.6171238,0.1732753510639222,0.0001982748136252739,35127.5,p30,0.0003351123610568009,0.1732753510639222,3.702732449679047,3.4748095523504974,False,not_significant
Fbxw11,9.032806,12.386991,0.41610645716889266,0.00021226107372260413,36272.5,p30,0.00035812061647398944,0.41610645716889266,3.6731296432222016,3.4459706765777045,False,not_significant
Pax6,6.8413982,9.85793,0.4695662758708752,0.00021860749477342137,36213.0,p30,0.00036818104382892023,0.4695662758708752,3.660334952711371,3.433938575344294,False,not_significant
Dlx1,2.6661737,3.5496552,0.31148207340503875,0.00021961070064515975,34500.0,p30,0.0003692228942545593,0.31148207340503875,3.6583465024827633,3.432711377689043,False,not_significant
Gpr151,1.8607502,2.6792438,0.36301575229333816,0.00022191657931500721,33929.0,p30,0.00037244740584336877,0.36301575229333816,3.653810250557318,3.428935046310774,False,not_significant
Npy,2.0814009,2.896559,0.33861428084581074,0.00022781215092213786,35049.0,p30,0.00038167480782766547,0.33861428084581074,3.6424231154733406,3.4183065044011625,False,not_significant
Dnm3,4.4731574,5.9599404,0.346701610369206,0.00023125718597519375,36170.0,p30,0.00038677160023725785,0.346701610369206,3.635904763320235,3.4125454226786403,False,not_significant
Pik3ca,6.9327826,9.196591,0.3621880273730015,0.00023695367347416183,36211.0,p30,0.00039560961136555714,0.3621880273730015,3.6253365540791975,3.4027331657292597,False,not_significant
Nectin2,2.8251579,3.5287168,0.24358302986639868,0.00024725379424348555,35534.0,p30,0.00041208965707247594,0.24358302986639868,3.6068570351954325,3.3850082855790764,False,not_significant
Casp3,2.2886229,3.0763931,0.30980962437571685,0.00024894135437282565,34685.0,p30,0.0004141831892511484,0.30980962437571685,3.60390295198894,3.3828075321051028,False,not_significant
C1ql3,8.695813,7.5781093,-0.17670220838726647,0.00025144464132775775,35549.0,p30,0.0004176243177762067,0.17670220838726647,3.5995576154281546,3.379214220809115,False,not_significant
Gpr183,1.8895429,2.4390543,0.25117056654852427,0.00025470988437874964,34519.0,p30,0.0004223169067419683,0.25117056654852427,3.5939542012953005,3.3743615319831686,False,not_significant
Slc6a2,0.7825405,1.4136791,0.4372990396681439,0.00028355664679336796,32715.5,p30,0.0004693351395200573,0.4372990396681439,3.5473601680505307,3.3285169285738996,False,not_significant
Gnb3,1.6008635,2.390272,0.3824103221925928,0.00028625371774412004,34156.0,p30,0.0004729837677011278,0.3824103221925928,3.5432488641794913,3.3251537635302535,False,not_significant
Camkk1,10.17756,15.013199,0.5186562633286937,0.0002948798973964966,36025.5,p30,0.0004863998307571078,0.5186562633286937,3.5303548332378036,3.313006584848124,True,upregulated
Arfgef1,6.3590426,8.41603,0.35560081135050714,0.00029577149880440225,36077.0,p30,0.00048703368585287503,0.35560081135050714,3.529043677899431,3.3124409996188766,False,not_significant
P2ry1,1.6627359,2.0301955,0.1865014984370524,0.00029710368871177495,34928.5,p30,0.0004883896252796301,0.1865014984370524,3.527091956149132,3.3112335702219626,False,not_significant
Kcna2,8.568511,11.572362,0.39388936736818914,0.000298862509911728,36137.0,p30,0.0004904410419064255,0.39388936736818914,3.524528560570059,3.309413193612671,False,not_significant
Cadm1,13.515234,16.201876,0.24499805529164603,0.000300112534067166,36136.0,p30,0.0004916519329427975,0.24499805529164603,3.5227158660795386,3.308342249058061,False,not_significant
Pik3cb,2.880442,3.8949451,0.3350717366798274,0.0003080956019844611,35326.0,p30,0.0005038701497531221,0.3350717366798274,3.5113145011232167,3.2976813693312628,False,not_significant
Ccr2,0.9177014,1.3091378,0.2679761659231554,0.000325078480186405,33235.0,p30,0.0005307403758145387,0.2679761659231554,3.4880117793369525,3.2751178723735226,False,not_significant
Sst,2.1753073,2.2866933,0.04974064386040542,0.00033490433653703594,34820.5,p30,0.0005458542666817563,0.04974064386040542,3.4750792289250123,3.2629232906725454,False,not_significant
Gabrg1,1.9755206,2.6499488,0.29473412949228006,0.00034309847121439445,34210.0,p30,0.0005582619192640994,0.29473412949228006,3.4645812170782824,3.253161995680858,False,not_significant
Slc38a1,9.639894,13.18782,0.4151692617390251,0.0003601319399968886,36051.0,p30,0.0005849858923807328,0.4151692617390251,3.4435383594694287,3.2328546073111157,False,not_significant
Dock7,3.6658947,5.289449,0.4307799183183464,0.0003615511533370263,35641.5,p30,0.0005862991675735561,0.4307799183183464,3.4418302487418937,3.231880722425245,False,not_significant
Trpc5,5.7803392,9.774708,0.6682193818184445,0.0003621673080887259,35830.0,p30,0.0005863079523864702,0.6682193818184445,3.441090754898423,3.231874215223117,True,upregulated
Nlgn1,7.266376,9.502141,0.3453565749204833,0.0003647532524361982,35952.0,p30,0.000589500205957492,0.3453565749204833,3.438000826894974,3.229516038836599,False,not_significant
Gabra3,1.5710338,1.8337916,0.14038507526366623,0.0003676621493841299,34858.0,p30,0.0005932027956449828,0.14038507526366623,3.434551078207661,3.226796810896642,False,not_significant
Efnb2,3.786841,4.819993,0.2819435618730967,0.00039226363848107103,35656.5,p30,0.0006318340485601144,0.2819435618730967,3.4064219476413444,3.199396974342012,False,not_significant
Hoxa9,0.7083278,1.8248701,0.725599726619945,0.0004026272278483536,33348.0,p30,0.0006474407683993626,0.725599726619945,3.3950968590935324,3.188799957183333,True,upregulated
Bcl11b,8.608355,11.453805,0.37422529586203673,0.0004051717427177266,35546.0,p30,0.0006504429314532065,0.37422529586203673,3.392360850601215,3.1867908015500572,False,not_significant
Gad2,3.3780468,3.9457095,0.17589013142944473,0.0004122090566833528,35595.0,p30,0.00066063554994327,0.17589013142944473,3.384882470527706,3.180038059877449,False,not_significant
Stx16,13.353086,16.180801,0.2594363261987394,0.000415299349081166,35999.0,p30,0.0006644789585298655,0.2594363261987394,3.3816387495804165,3.1775187669244915,False,not_significant
Cdh9,2.9029229,4.197107,0.4131537652665496,0.0004185881009014218,34792.5,p30,0.0006686265838026038,0.4131537652665496,3.3782131214017808,3.174816360364952,False,not_significant
Grk2,14.935049,19.261492,0.3465369375764232,0.0004421189656487054,35973.0,p30,0.0007050402110012578,0.3465369375764232,3.354460854693966,3.1517861129122218,False,not_significant
Gng5,2.502621,2.943332,0.17098030062118144,0.0004444895953667704,34410.0,p30,0.0007076451269520721,0.17098030062118144,3.3521384005603236,3.1501844796609064,False,not_significant
Lamp5,1.1041715,1.5163774,0.2580960324683355,0.00045158541765038396,34348.0,p30,0.0007177516571926632,0.2580960324683355,3.3452600905208114,3.1440257961023748,False,not_significant
Mboat7,1.0238422,1.9032489,0.5205714469520482,0.00045687832012102563,33726.0,p30,0.0007247985172792704,0.5205714469520482,3.3401994496816454,3.1397827037667976,True,upregulated
Efna1,5.9197044,9.267779,0.569341876361681,0.00045752906403253945,35910.0,p30,0.0007247985172792704,0.569341876361681,3.33958131264008,3.1397827037667976,True,upregulated
Ptprd,3.35274,4.141166,0.2401717908337188,0.00046960431050555875,35368.0,p30,0.0007427020396793021,0.2401717908337188,3.328267925346075,3.129185383381764,False,not_significant
Sox10,9.817717,12.093699,0.2754767621683478,0.0004766313340378071,35919.5,p30,0.0007525757905860113,0.2754767621683478,3.321817410264007,3.1234497564971737,False,not_significant
Kcnc1,3.693517,5.4242516,0.4528590105588861,0.0004805634849080068,35622.0,p30,0.0007562966319863714,0.4528590105588861,3.318249231670761,3.1213078336419597,False,not_significant
Crmp1,9.355696,12.173454,0.3472092111999235,0.00047983440427233376,35861.0,p30,0.0007562966319863714,0.3472092111999235,3.318908616205709,3.1213078336419597,False,not_significant
Cacna1f,0.5675454,1.2678789,0.5328363585804023,0.0005166780548251771,32576.0,p30,0.0008118018537351391,0.5328363585804023,3.2867799841108662,3.0905499613138523,True,upregulated
Cntnap1,12.385468,17.17915,0.44161718517689,0.0005564819008062396,35866.0,p30,0.0008714887842968841,0.44161718517689,3.2545489562309844,3.059738197709831,False,not_significant
Fam163b,9.576638,9.147414,-0.05976899789252387,0.0005562271482896863,35373.0,p30,0.0008714887842968841,0.05976899789252387,3.2547478179445886,3.059738197709831,False,not_significant
Nrxn3,4.378679,6.166737,0.41406459114238575,0.0005716223159751721,35649.0,p30,0.0008937417318178587,0.41406459114238575,3.2428908248151256,3.048787962916725,False,not_significant
Drd1,2.102466,1.9832382,-0.056536263745138635,0.0005990508446101231,34682.0,p30,0.0009347197788171761,0.056536263745138635,3.222536315179142,3.029318567473674,False,not_significant
Gosr2,8.032731,10.412032,0.33732155432755156,0.0005997785247410214,35834.5,p30,0.0009347197788171761,0.33732155432755156,3.2220090883488166,3.029318567473674,False,not_significant
Pax3,0.7191555,1.4671636,0.5211533271146885,0.0006264387041149406,32985.0,p30,0.0009746858281204911,0.5211533271146885,3.2031214175141796,3.0111353485078527,True,upregulated
Evx1,1.1946719,1.9386085,0.42112792514002,0.0006543084146839943,33423.0,p30,0.0010164014208683407,0.42112792514002,3.1842174944543093,2.992934736503557,False,not_significant
Pomc,2.628098,3.1536884,0.19517957333932398,0.0006621665767949264,34441.0,p30,0.0010269465488257341,0.19517957333932398,3.1790327442723587,2.988452160252908,False,not_significant
Fas,2.9646173,3.6250083,0.22227437500847258,0.0006786650219693233,34854.0,p30,0.0010508361630492747,0.22227437500847258,3.1683445335360507,2.978464989994736,False,not_significant
Arhgef2,11.724658,15.233897,0.35138250072207,0.0006955474203147628,35774.0,p30,0.001075242388892387,0.35138250072207,3.1576732557812313,2.968493622918243,False,not_significant
Cd274,4.444679,5.281201,0.2061934728388685,0.0007216043398953221,35523.0,p30,0.0011137301708995324,0.2061934728388685,3.141700863510845,2.9532200151620955,False,not_significant
Egfr,4.68309,5.3832474,0.16761494283605108,0.0007724714468645299,35423.0,p30,0.00119032518296942,0.16761494283605108,3.1121175645870816,2.924334378206683,False,not_significant
Gabra4,8.214447,5.9162583,-0.4139058319335783,0.0007970447384774032,24967.0,p30,0.0012262226745806202,0.4139058319335783,3.0985173007763387,2.9114306574191944,False,not_significant
Fos,1.1571388,2.1681082,0.5545025944404064,0.0008050127658601402,33865.0,p30,0.0012364996083611755,0.5545025944404064,3.094197232553056,2.9078060168575623,True,upregulated
Slit1,10.090489,11.172092,0.13425416679212837,0.0008155391904681465,35535.0,p30,0.001250667129152429,0.13425416679212837,3.088555164243445,2.902858264414306,False,not_significant
Map2k1,8.30546,11.255252,0.3972507657788907,0.0008340276812418392,35667.0,p30,0.0012769801818056869,0.3972507657788907,3.0788195349604868,2.893815842751635,False,not_significant
Cenpf,4.3934827,3.7819974,-0.17360379398358367,0.0008703666230504293,34313.5,p30,0.0013304967486121213,0.17360379398358367,3.060297771716385,2.8759861824140125,False,not_significant
Rock2,4.734478,5.987551,0.28512478633160837,0.0008941968719074482,35471.0,p30,0.0013647519825614473,0.28512478633160837,3.0485668537206267,2.864946266126327,False,not_significant
Rras,1.9075093,2.4423437,0.24360733539017712,0.0009079762010929888,34144.0,p30,0.0013835827826178878,0.24360733539017712,3.0419255345950424,2.8589948510090557,False,not_significant
Nsf,19.048456,26.066088,0.43299521984942024,0.0009149369415920673,35654.0,p30,0.0013919801330085334,0.43299521984942024,3.0386088369306163,2.8563669631351822,False,not_significant
Pvr,3.9766517,5.5730686,0.40139163417247803,0.0009347665055721707,35311.0,p30,0.0014176553639009223,0.40139163417247803,3.0292968575825396,2.848429334560326,False,not_significant
Aif1,2.639299,3.1469307,0.18838338384517267,0.0009341808584814302,34701.0,p30,0.0014176553639009223,0.18838338384517267,3.0295690357220293,2.848429334560326,False,not_significant
Ppp3ca,11.929782,13.139691,0.12905268727471741,0.0009866732480037018,35550.0,p30,0.0014940162745797378,0.12905268727471741,3.0058266468071846,2.825644671649349,False,not_significant
Gng13,2.0169759,2.868523,0.3586796450991333,0.0009888136004864172,34475.5,p30,0.0014948993015227723,0.3586796450991333,3.0048855687767184,2.825388061029126,False,not_significant
Fbxo8,3.9175646,5.2323394,0.34182978386419804,0.0010007027579502115,35235.0,p30,0.0015104947289814514,0.34182978386419804,2.999694903292126,2.8208807859009712,False,not_significant
Gsn,12.998705,15.1666765,0.20772976353487616,0.0010058952328431485,35603.0,p30,0.0015159488595438346,0.20772976353487616,2.9974472500628915,2.8193154493586734,False,not_significant
Arhgef9,11.993792,15.742856,0.36572317660397213,0.0010619580980149271,35584.5,p30,0.001595491659980559,0.36572317660397213,2.9738926189983457,2.7971054616264652,False,not_significant
Slc1a2,27.391762,32.388523,0.23387990438734615,0.0010619991361745596,35588.0,p30,0.001595491659980559,0.23387990438734615,2.9738758365076334,2.7971054616264652,False,not_significant
Sqstm1,10.776162,13.863233,0.33587848123649117,0.0011313774471501798,35559.0,p30,0.0016970661707252698,0.33587848123649117,2.9463924827246974,2.770301223669016,False,not_significant
Chl1,2.2391226,2.556402,0.13481530847857906,0.0011589491030842337,34722.0,p30,0.0017330080046119383,0.13481530847857906,2.9359356362840536,2.761199431313339,False,not_significant
Il33,1.5545077,2.011593,0.23748155780774144,0.0011573640073562301,34105.0,p30,0.0017330080046119383,0.23748155780774144,2.936530027804194,2.761199431313339,False,not_significant
Ptprm,10.525443,12.299808,0.20658315591958293,0.0012122465037845303,35527.5,p30,0.0018098859154481322,0.20658315591958293,2.9164090597505083,2.742348799635162,False,not_significant
Efemp1,3.3362646,4.630342,0.37676976288414227,0.0012256528192081913,34828.0,p30,0.0018270601031674903,0.37676976288414227,2.911632531493805,2.7382471658140486,False,not_significant
Gmnn,1.4074268,1.9355236,0.28612591683398936,0.0012875465333309641,33593.0,p30,0.0019163483286786442,0.28612591683398936,2.8902370661285834,2.7175255477242826,False,not_significant
Slc4a4,7.956733,8.949493,0.15165043412720225,0.0013138769823106136,35464.5,p30,0.0019525106857866703,0.15165043412720225,2.881445295662631,2.7094065806181464,False,not_significant
Rgs3,7.4065866,10.214061,0.41571675230022637,0.0013981466509422253,35450.0,p30,0.00207452980665307,0.41571675230022637,2.854447273257958,2.6830803208870897,False,not_significant
Slitrk2,1.3027674,1.5764467,0.16201402960470476,0.001402012349500177,33166.0,p30,0.0020770553325928547,0.16201402960470476,2.8532481609084757,2.682551933739501,False,not_significant
Nfia,16.794146,19.47797,0.20267005434916655,0.001410168647580412,35458.0,p30,0.0020819350099644347,0.20267005434916655,2.8507289452639863,2.681532831623924,False,not_significant
Mef2c,2.354559,2.8138218,0.18511433855433082,0.0014109355463265308,34876.0,p30,0.0020819350099644347,0.18511433855433082,2.8504928250224575,2.681532831623924,False,not_significant
